10/31/2024 2:54:00,GDCytosine+9164,Myles+2125,devinblox+9150,SoulDataFMAB+1794,Woodland Alliance,Corvid Conspiracy,Underground Duchy,Vagabond (Scoundrel),Riverfolk Company,28,22,30,Coalition w/Woodland Alliance,0.00,0.00,1.00,0.00,Autumn,E&P,Random,Live,https://discord.com/channels/476234833572397056/1301354875690418177
11/8/2024 18:57:00,TheWiseFox+8428,Aceosd+1686,HobGungan+2914,Matt516+2460,Corvid Conspiracy,Woodland Alliance,Lizard Cult,Underground Duchy,Vagabond (Thief),23,12,30,19,0.00,0.00,1.00,0.00,Autumn,Base,Random,Async,https://discord.com/channels/476234833572397056/1303382659938127993
11/8/2024 20:33:00,Hoffenpepper+6941,PlagueCarrier+5718,TheWiseFox+8428,Youdge+8117,Marquise de Cat,Eyrie Dynasties,Riverfolk Company,Vagabond (Tinker),Lizard Cult,30,18,28,20,1.00,0.00,0.00,0.00,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1302983783695384589
11/8/2024 20:36:00,PlagueCarrier+5718,Unkannie+6295,HobGungan+2914,TercMa+9283,Woodland Alliance,Underground Duchy,Vagabond (Thief),Eyrie Dynasties,Marquise de Cat,32,29,21,14,1.00,0.00,0.00,0.00,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1302760335102443620
11/8/2024 20:58:00,skellen+1863,Holysheva+0413,HuntingGirl37+3550,TheWiseFox+8428,Riverfolk Company,Eyrie Dynasties,Vagabond (Vagrant),Underground Duchy,Lizard Cult,13,30,12,13,0.00,1.00,0.00,0.00,Autumn,E&P,Random,Async,https://discord.com/channels/476234833572397056/1302991682366865430
11/8/2024 21:06:00,radiantchaos+5523,Unkannie+6295,TercMa+9283,PlagueCarrier+5718,Vagabond (Scoundrel),Woodland Alliance,Marquise de Cat,Eyrie Dynasties,Lizard Cult,Coalition w/Woodland Alliance,31,Bunny Dom,16,0.50,0.50,0.00,0.00,Mountain,E&P,,Async,https://discord.com/channels/476234833572397056/539979741420322836/1304550826462810244
11/8/2024 23:39:00,TheWiseFox+8428,NadtyLite+7330,snapfish295+8182,Deejaythink+9834,Lizard Cult,Eyrie Dynasties,Woodland Alliance,Underground Duchy,Marquise de Cat,19,16,21,30,0.00,0.00,0.00,1.00,Lake,E&P,,Async,https://discord.com/channels/476234833572397056/1303452363939643442
11/9/2024 3:34:00,Milkwet+6135,Umiya+8617,Plush2+8334,Amazing moondog+4878,Underground Duchy,Riverfolk Company,Woodland Alliance,Vagabond (Vagrant),Corvid Conspiracy,22,20,30,17,0.00,0.00,1.00,0.00,Lake,E&P,,Async,https://discord.com/channels/476234833572397056/1304633496136056892
11/9/2024 9:23:00,greenplastic90+3616,Matoto+8242,ActiveAxon+8546,AlbertD95+6059,Woodland Alliance,Marquise de Cat,Underground Duchy,Lizard Cult,Vagabond (Ronin),31,20,17,17,1.00,0.00,0.00,0.00,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1303066276318416917
11/9/2024 13:26:00,TheWiseFox+8428,TercMa+9283,Pyrocrab+5064,skellen+1863,Riverfolk Company,Eyrie Dynasties,Corvid Conspiracy,Underground Duchy,Marquise de Cat,23,30,15,22,0.00,1.00,0.00,0.00,Mountain,E&P,,Async,https://discord.com/channels/476234833572397056/539979741420322836/1304798209310199908
11/9/2024 18:23:00,TercMa+9283,ZachB+8726,Aeliott+7118,Myfirstdime+8673,Lizard Cult,Eyrie Dynasties,Underground Duchy,Vagabond (Vagrant),Riverfolk Company,30,17,23,27,1.00,0.00,0.00,0.00,Lake,E&P,,Async,https://discord.com/channels/476234833572397056/539979741420322836/1304873509385666650
11/9/2024 22:12:00,ashfall+0120,TercMa+9283,Namzies+1928,BrorWolf25+7581,Marquise de Cat,Vagabond (Adventurer),Corvid Conspiracy,Underground Duchy,Woodland Alliance,26,33,18,29,0.00,1.00,0.00,0.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/539979741420322836/1304931634088247326
11/9/2024 23:13:00,ashfall+0120,KFull+1226,NadtyLite+7330,Bobby+2752,Marquise de Cat,Vagabond (Tinker),Riverfolk Company,Underground Duchy,,16,21,30,26,0.00,0.00,1.00,0.00,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1298757048439406663
11/9/2024 23:31:00,benruff+0449,HobGungan+2914,1coolguy+6294,AlbertD95+6059,Eyrie Dynasties,Corvid Conspiracy,Lizard Cult,Underground Duchy,Marquise de Cat,30,16,29,14,1.00,0.00,0.00,0.00,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1299103120760246273
11/10/2024 4:57:00,RedSamurai+6981,tjudge+8299,Milkwet+6135,Killerstorm17+3440,Vagabond (Arbiter),Lizard Cult,Woodland Alliance,Eyrie Dynasties,Marquise de Cat,24,24,14,31,0.00,0.00,0.00,1.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1305008512845217815
11/10/2024 13:59:00,TheWiseFox+8428,ActiveAxon+8546,Aeliott+7118,HobGungan+2914,Corvid Conspiracy,Vagabond (Harrier),Marquise de Cat,Eyrie Dynasties,Woodland Alliance,21,35,7,13,0.00,1.00,0.00,0.00,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1304805369985372322
11/10/2024 19:41:00,TercMa+9283,BloodMuffin+4386,cringelordirl+3838,KFull+1226,Vagabond (Ronin),Vagabond (Harrier),Marquise de Cat,Eyrie Dynasties,Woodland Alliance,23,26,26,32,0.00,0.00,0.00,1.00,Mountain,E&P,,Async,https://discord.com/channels/476234833572397056/1301654095177973760
11/11/2024 2:18:00,BrutusK+0177,Matt516+2460,snapfish295+8182,SluyGuy+5208,Riverfolk Company,Woodland Alliance,Eyrie Dynasties,Vagabond (Arbiter),Vagabond (Scoundrel),9,33,23,25,0.00,1.00,0.00,0.00,Autumn,E&P,Random,Async,https://discord.com/channels/476234833572397056/1303182489074008125
11/11/2024 2:59:00,Umiya+8617,tunnndz+4270,Myfirstdime+8673,FakeSki+4232,Corvid Conspiracy,Vagabond (Tinker),Marquise de Cat,Riverfolk Company,Underground Duchy,30,20,23,14,1.00,0.00,0.00,0.00,Autumn,Base,,Live,https://discord.com/channels/476234833572397056/1305345560043327500
11/11/2024 6:21:00,SoulDataFMAB+1794,Deejaythink+9834,HobGungan+2914,GDCytosine+9164,Underground Duchy,Eyrie Dynasties,Corvid Conspiracy,Lizard Cult,Vagabond (Vagrant),30,20,28,27,1.00,0.00,0.00,0.00,Lake,E&P,,Async,https://media.discordapp.net/attachments/1301564444492697691/1305415624305934386/20241111001352_1.jpg?ex=6732f28a&is=6731a10a&hm=bc1ee001940a93ff95c3ffd88aec15b1635e99cf2c91f72c9f0cfc8feb7d1e2a&=&format=webp&width=1177&height=662
11/11/2024 6:28:00,TheWiseFox+8428,BloodMuffin+4386,miklun+9934,Wubba+9310,Corvid Conspiracy,Woodland Alliance,Underground Duchy,Vagabond (Arbiter),Marquise de Cat,28,32,Bird Dom,21,0.00,1.00,0.00,0.00,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1301651446936109129/1305418036911542283
11/11/2024 7:49:00,TheWiseFox+8428,AlexP+2435,Matoto+8242,Tyr11+4081,Underground Duchy,Woodland Alliance,Marquise de Cat,Eyrie Dynasties,Vagabond (Scoundrel),25,30,28,22,0.00,1.00,0.00,0.00,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1302912200490618903
11/11/2024 11:40:00,Pliskin+7357,skellen+1863,Matt516+2460,Bapgo+7254,Riverfolk Company,Lizard Cult,Woodland Alliance,Eyrie Dynasties,Marquise de Cat,16,26,19,30,0.00,0.00,0.00,1.00,Mountain,E&P,,Async,https://discord.com/channels/476234833572397056/1303760829476245584
11/11/2024 12:21:00,proffeserian+3172,Unkannie+6295,GodMaster+1722,TercMa+9283,Vagabond (Scoundrel),Riverfolk Company,Corvid Conspiracy,Marquise de Cat,Vagabond (Vagrant),22,30,15,24,0.00,1.00,0.00,0.00,Mountain,E&P,,Async,https://discord.com/channels/476234833572397056/539979741420322836/1305503976447545375
11/11/2024 15:04:00,BrorWolf25+7581,HobGungan+2914,SoulDataFMAB+1794,AlbertD95+6059,Eyrie Dynasties,Lizard Cult,Woodland Alliance,Vagabond (Vagrant),Underground Duchy,31,17,16,15,1.00,0.00,0.00,0.00,Winter,Base,,Async,https://discord.com/channels/476234833572397056/1300519330253115424
11/11/2024 17:06:00,WlGGLYBOl+0260,kesitron+0187,bwebby+1847,Asturk+8676,Vagabond (Harrier),Marquise de Cat,Underground Duchy,Woodland Alliance,Riverfolk Company,24,30,18,17,0.00,1.00,0.00,0.00,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1302696234347135036/1305578338693287938
11/11/2024 17:18:00,1coolguy+6294,TheWiseFox+8428,sideffects+0863,WalkGrin+3512,Lizard Cult,Vagabond (Adventurer),Eyrie Dynasties,Woodland Alliance,Marquise de Cat,20,13,30,9,0.00,0.00,1.00,0.00,Lake,E&P,,Async,https://discord.com/channels/476234833572397056/1299839270395318344
11/11/2024 17:38:00,Tad604+8004,ZachB+8726,Matt516+2460,Aeliott+7118,Woodland Alliance,Corvid Conspiracy,Underground Duchy,Vagabond (Adventurer),Marquise de Cat,26,20,30,25,0.00,0.00,1.00,0.00,Autumn,E&P,Random,Async,https://discord.com/channels/476234833572397056/1304883409109258262
11/11/2024 18:15:00,Holysheva+0413,TheWiseFox+8428,Matoto+8242,Excitedteapot+2857,Underground Duchy,Vagabond (Ranger),Corvid Conspiracy,Woodland Alliance,Lizard Cult,30,6,5,19,1.00,0.00,0.00,0.00,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1300478716496838669
11/11/2024 18:59:00,skellen+1863,Matt516+2460,bwebby+1847,NadtyLite+7330,Riverfolk Company,Woodland Alliance,Vagabond (Tinker),Underground Duchy,Vagabond (Thief),14,20,24,31,0.00,0.00,0.00,1.00,Autumn,E&P,Random,Async,https://discord.com/channels/476234833572397056/1302997168960962620
11/11/2024 19:14:00,Fearteiler+8050,bulseeye+6881,miklun+9934,Umiya+8617,Vagabond (Ronin),Woodland Alliance,Underground Duchy,Marquise de Cat,Vagabond (Scoundrel),26,18,11,30,0.00,0.00,0.00,1.00,Mountain,E&P,,Live,1305597797940203562
11/11/2024 19:45:00,TheWiseFox+8428,jayli+9450,kurinzu+3999,AlbertD95+6059,Marquise de Cat,Eyrie Dynasties,Corvid Conspiracy,Underground Duchy,Riverfolk Company,19,31,15,22,0.00,1.00,0.00,0.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1302601746052550727
11/11/2024 20:10:00,Deejaythink+9834,MrRiceGuy+5849,phannyak+8285,jayli+9450,Lizard Cult,Underground Duchy,Marquise de Cat,Vagabond (Tinker),Riverfolk Company,21,19,26,30,0.00,0.00,0.00,1.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1301567506737266781
11/11/2024 20:42:00,Fearteiler+8050,Ctfox+5431,HobGungan+2914,KFull+1226,Woodland Alliance,Eyrie Dynasties,Riverfolk Company,Underground Duchy,Marquise de Cat,23,27,19,31,0.00,0.00,0.00,1.00,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1301940448713117738
11/11/2024 21:26:00,Jacob+9078,cringelordirl+3838,Aceosd+1686,jayli+9450,Woodland Alliance,Riverfolk Company,Marquise de Cat,Underground Duchy,Vagabond (Ranger),15,25,27,30,0.00,0.00,0.00,1.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1293814291363008513
11/11/2024 23:09:00,Aceosd+1686,jayli+9450,Matoto+8242,kurinzu+3999,Marquise de Cat,Underground Duchy,Eyrie Dynasties,Woodland Alliance,Vagabond (Ronin),20,30,19,16,0.00,1.00,0.00,0.00,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1302600172995350548
11/12/2024 0:05:00,Holysheva+0413,TheWiseFox+8428,Youdge+8117,Lisapoo+5394,Eyrie Dynasties,Underground Duchy,Corvid Conspiracy,Woodland Alliance,Lizard Cult,30,19,21,18,1.00,0.00,0.00,0.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1302979601688952872
11/12/2024 2:20:00,phannyak+8285,Bitto+0476,IndifferentFish+2547,Holysheva+0413,Vagabond (Ronin),Vagabond (Scoundrel),Marquise de Cat,Corvid Conspiracy,Lizard Cult,24,Coalition w/Vagabond (Ronin),32,25,0.00,0.00,1.00,0.00,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1300639190370881548/1305714723286945815
11/12/2024 4:18:00,BrorWolf25+7581,TercMa+9283,bwebby+1847,Unkannie+6295,Vagabond (Ranger),Corvid Conspiracy,Marquise de Cat,Lizard Cult,Underground Duchy,28,14,31,23,0.00,0.00,1.00,0.00,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1300584813497155716
11/12/2024 13:55:00,lumpyprol+3206,TheWiseFox+8428,GDCytosine+9164,1coolguy+6294,Marquise de Cat,Riverfolk Company,Eyrie Dynasties,Vagabond (Ronin),Woodland Alliance,30,13,18,23,1.00,0.00,0.00,0.00,Lake,E&P,,Async,https://discord.com/channels/476234833572397056/1301234207166697533
11/12/2024 15:34:00,SluyGuy+5208,AlbertD95+6059,cringelordirl+3838,HobGungan+2914,Riverfolk Company,Vagabond (Ranger),Underground Duchy,Lizard Cult,Corvid Conspiracy,31,26,29,21,1.00,0.00,0.00,0.00,Mountain,E&P,,Async,
11/12/2024 15:40:00,TheWiseFox+8428,Tad604+8004,NadtyLite+7330,TercMa+9283,Vagabond (Ranger),Eyrie Dynasties,Riverfolk Company,Underground Duchy,Marquise de Cat,16,30,28,20,0.00,1.00,0.00,0.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1304844874033397830/1305919029642395721
11/12/2024 17:27:00,Lisapoo+5394,Shartreusenightmare+4730,HobGungan+2914,AlexP+2435,Corvid Conspiracy,Underground Duchy,Woodland Alliance,Vagabond (Ranger),Marquise de Cat,16,18,30,17,0.00,0.00,1.00,0.00,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1304221008512684096
11/12/2024 22:31:00,Tad604+8004,Pyrocrab+5064,NadtyLite+7330,TyCobb+4799,Vagabond (Arbiter),Riverfolk Company,Corvid Conspiracy,Marquise de Cat,Woodland Alliance,30,15,25,14,1.00,0.00,0.00,0.00,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1304848958090252348/1306021393418158233
11/12/2024 22:41:00,punkstarman+6645,KFull+1226,TercMa+9283,AlexP+2435,Lizard Cult,Vagabond (Ranger),Riverfolk Company,Underground Duchy,Marquise de Cat,20,22,30,15,0.00,0.00,1.00,0.00,Mountain,E&P,,Async,https://discord.com/channels/476234833572397056/539979741420322836/1306025412236804157
11/12/2024 23:40:00,deathprod+3566,Kumori+0599,MaxMin+2105,bwebby+1847,Corvid Conspiracy,Woodland Alliance,Riverfolk Company,Eyrie Dynasties,Marquise de Cat,24,27,16,30,0.00,0.00,0.00,1.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1295407958439493715
11/13/2024 4:33:00,NadtyLite+7330,Milkwet+6135,cringelordirl+3838,ZachB+8726,Lizard Cult,Underground Duchy,Riverfolk Company,Eyrie Dynasties,Corvid Conspiracy,27,Bird Dom,30,28,0.00,0.00,1.00,0.00,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1304283587532558371/1306113280669909083
11/13/2024 4:50:00,Umiya+8617,Amazing moondog+4878,ashfall+0120,Pyrocrab+5064,Riverfolk Company,Marquise de Cat,Vagabond (Vagrant),Corvid Conspiracy,Underground Duchy,30,16,22,18,1.00,0.00,0.00,0.00,Autumn,E&P,,Live,https://discord.com/channels/476234833572397056/1306097710511685652
11/13/2024 5:33:00,ashfall+0120,Umiya+8617,pooge+6189,lumpyprol+3206,Woodland Alliance,Vagabond (Ronin),Marquise de Cat,Riverfolk Company,Lizard Cult,24,30,28,20,0.00,1.00,0.00,0.00,Mountain,E&P,,Async,https://discord.com/channels/476234833572397056/1303240900557672489
11/13/2024 7:05:00,TheWiseFox+8428,cringelordirl+3838,BloodMuffin+4386,Fearteiler+8050,Corvid Conspiracy,Eyrie Dynasties,Woodland Alliance,Underground Duchy,Vagabond (Scoundrel),26,21,33,17,0.00,0.00,1.00,0.00,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1304131367034163272/1306151951494287420
11/13/2024 13:17:00,SoulDataFMAB+1794,TheWiseFox+8428,Fearteiler+8050,Pyrocrab+5064,Vagabond (Harrier),Eyrie Dynasties,Woodland Alliance,Riverfolk Company,Marquise de Cat,Coalition w/Woodland Alliance,25,30,19,0.50,0.00,0.50,0.00,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1304134677849837589
11/13/2024 13:35:00,PlagueCarrier+5718,pookypossum+9865,TheWiseFox+8428,jayli+9450,Marquise de Cat,Lizard Cult,Corvid Conspiracy,Eyrie Dynasties,Woodland Alliance,12,15,21,30,0.00,0.00,0.00,1.00,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1304153524611055737
11/13/2024 14:26:00,WlGGLYBOl+0260,lumpyprol+3206,greenplastic90+3616,ZachB+8726,Vagabond (Ranger),Marquise de Cat,Woodland Alliance,Underground Duchy,Riverfolk Company,24,30,22,22,0.00,1.00,0.00,0.00,Lake,E&P,,Async,https://discord.com/channels/476234833572397056/1304311999420829790
11/13/2024 14:52:00,TercMa+9283,lumpyprol+3206,Myfirstdime+8673,Asturk+8676,Lizard Cult,Underground Duchy,Riverfolk Company,Marquise de Cat,Woodland Alliance,26,30,25,23,0.00,1.00,0.00,0.00,Lake,E&P,,Async,https://discord.com/channels/476234833572397056/1303929106617991248
11/13/2024 18:55:00,BloodMuffin+4386,WlGGLYBOl+0260,Myfirstdime+8673,SoulDataFMAB+1794,Underground Duchy,Woodland Alliance,Vagabond (Tinker),Eyrie Dynasties,Lizard Cult,30,12,14,9,1.00,0.00,0.00,0.00,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1302502570438430812/1306330789629132810
11/13/2024 20:30:00,Ctfox+5431,Holysheva+0413,TheWiseFox+8428,Nadav253+6419,Eyrie Dynasties,Riverfolk Company,Underground Duchy,Vagabond (Vagrant),Marquise de Cat,26,26,30,Coalition w/Underground Duchy,0.00,0.00,0.50,0.50,Mountain,E&P,,Async,https://discord.com/channels/476234833572397056/1303048994519515146
11/13/2024 22:31:00,TheWiseFox+8428,Hoffenpepper+6941,bwebby+1847,TercMa+9283,Riverfolk Company,Corvid Conspiracy,Eyrie Dynasties,Vagabond (Tinker),Marquise de Cat,20,30,20,19,0.00,1.00,0.00,0.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1304544990294315102
11/13/2024 23:29:00,NadtyLite+7330,benruff+0449,lumpyprol+3206,pooge+6189,Eyrie Dynasties,Lizard Cult,Underground Duchy,Vagabond (Thief),Woodland Alliance,30,23,26,27,1.00,0.00,0.00,0.00,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1303927472294858802
11/14/2024 2:23:00,Furry0329+6442,Sophisticatedpingo+2936,TheWiseFox+8428,Aeliott+7118,Vagabond (Adventurer),Riverfolk Company,Underground Duchy,Lizard Cult,Woodland Alliance,30,10,11,20,1.00,0.00,0.00,0.00,Autumn,E&P,Random,Async,https://discord.com/channels/476234833572397056/1300089527926394911
11/14/2024 3:24:00,PlagueCarrier+5718,Matt516+2460,VanKaiserman+5269,ZachB+8726,Marquise de Cat,Lizard Cult,Eyrie Dynasties,Vagabond (Adventurer),Vagabond (Thief),21,24,20,30,0.00,0.00,0.00,1.00,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1303024636430123091/1306458689519095858
11/14/2024 3:41:00,Umiya+8617,snapfish295+8182,devinblox+9150,Amazing moondog+4878,Woodland Alliance,Vagabond (Vagrant),Eyrie Dynasties,Lizard Cult,Corvid Conspiracy,20,3,30,19,0.00,0.00,1.00,0.00,Lake,Base,Random,Live,https://discord.com/channels/476234833572397056/1306443674665881703
11/14/2024 3:53:00,NadtyLite+7330,PlagueCarrier+5718,Fearteiler+8050,FakeSki+4232,Marquise de Cat,Woodland Alliance,Vagabond (Adventurer),Riverfolk Company,Corvid Conspiracy,30,13,24,16,1.00,0.00,0.00,0.00,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1304516292317024277
11/14/2024 4:32:00,OrcaJoe+2556,lumpyprol+3206,MrRiceGuy+5849,cringelordirl+3838,Marquise de Cat,Eyrie Dynasties,Lizard Cult,Riverfolk Company,Vagabond (Ronin),22,30,12,20,0.00,1.00,0.00,0.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1301407419070550066
11/14/2024 7:34:00,ZachB+8726,BloodMuffin+4386,SoulDataFMAB+1794,catman+8458,Corvid Conspiracy,Underground Duchy,Eyrie Dynasties,Woodland Alliance,Marquise de Cat,29,17,30,17,0.00,0.00,1.00,0.00,Lake,E&P,,Async,https://media.discordapp.net/attachments/1303937290489561120/1306474356192317440/Screenshot_20241113_222200_Root.jpg?ex=6736cc8f&is=67357b0f&hm=a9d2781e5ba321c1cfa1dcec8def7cbd7f20b762f5cc8875c06290cfbbf1c8fb&=&format=webp&width=1435&height=662
11/14/2024 8:38:00,TheWiseFox+8428,Unkannie+6295,TercMa+9283,Rooter+6824,Underground Duchy,Corvid Conspiracy,Eyrie Dynasties,Riverfolk Company,Vagabond (Thief),21,14,15,31,0.00,0.00,0.00,1.00,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1304542841485262908
11/14/2024 14:02:00,Tyr11+4081,Furry0329+6442,ominouscat+4065,NadtyLite+7330,Vagabond (Scoundrel),Marquise de Cat,Riverfolk Company,Eyrie Dynasties,Lizard Cult,24,30,15,20,0.00,1.00,0.00,0.00,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1304115721017753631
11/14/2024 14:35:00,ominouscat+4065,NadtyLite+7330,Kumori+0599,MrRiceGuy+5849,Vagabond (Ranger),Lizard Cult,Underground Duchy,Vagabond (Ronin),Riverfolk Company,17,22,31,15,0.00,0.00,1.00,0.00,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1304290462970019860
11/14/2024 17:17:00,dindane+0250,cringelordirl+3838,1coolguy+6294,SoulDataFMAB+1794,Woodland Alliance,Corvid Conspiracy,Eyrie Dynasties,Underground Duchy,Marquise de Cat,15,30,15,5,0.00,1.00,0.00,0.00,Autumn,E&P,Random,Async,https://discord.com/channels/476234833572397056/1303544149135593504/1306668319612604458
11/14/2024 17:41:00,Myfirstdime+8673,Moenshine+7073,TheWiseFox+8428,Matt516+2460,Marquise de Cat,Vagabond (Vagrant),Lizard Cult,Underground Duchy,Riverfolk Company,26,15,23,30,0.00,0.00,0.00,1.00,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1304874236963192922
11/14/2024 17:49:00,RoanShire+6180,Matt516+2460,kurinzu+3999,Bapgo+7254,Marquise de Cat,Vagabond (Harrier),Lizard Cult,Underground Duchy,Woodland Alliance,14,30,21,25,0.00,1.00,0.00,0.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1305580400885895269
11/14/2024 19:33:00,pookypossum+9865,Ctfox+5431,snootomode+8328,SluyGuy+5208,Marquise de Cat,Vagabond (Tinker),Eyrie Dynasties,Woodland Alliance,Corvid Conspiracy,19,30,21,21,0.00,1.00,0.00,0.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1306268992003903569
11/14/2024 19:42:00,Aeliott+7118,FakeSki+4232,KFull+1226,Furry0329+6442,Corvid Conspiracy,Lizard Cult,Vagabond (Ranger),Eyrie Dynasties,Woodland Alliance,29,Bird Dom,31,26,0.00,0.00,1.00,0.00,Mountain,E&P,,Async,https://discord.com/channels/476234833572397056/1302305874907369515
11/15/2024 1:52:00,benruff+0449,TercMa+9283,proffeserian+3172,Youdge+8117,Vagabond (Thief),Underground Duchy,Woodland Alliance,Corvid Conspiracy,Riverfolk Company,21,32,24,19,0.00,1.00,0.00,0.00,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/539979741420322836/1306797681091416166
11/15/2024 3:28:00,Holysheva+0413,phannyak+8285,lumpyprol+3206,Excitedteapot+2857,Corvid Conspiracy,Underground Duchy,Woodland Alliance,Riverfolk Company,Eyrie Dynasties,30,16,11,14,1.00,0.00,0.00,0.00,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1300499440976527470
11/15/2024 12:41:00,BoMa85+9812,skellen+1863,TheWiseFox+8428,Fearteiler+8050,Vagabond (Thief),Corvid Conspiracy,Vagabond (Tinker),Eyrie Dynasties,Underground Duchy,24,33,Coalition w/Vagabond (Thief),28,0.00,1.00,0.00,0.00,Lake,E&P,,Async,https://discord.com/channels/476234833572397056/1304055332779196488
11/15/2024 13:56:00,JrTheLich+6525,TheWiseFox+8428,Hoffenpepper+6941,Aeliott+7118,Lizard Cult,Woodland Alliance,Corvid Conspiracy,Eyrie Dynasties,Riverfolk Company,13,9,15,30,0.00,0.00,0.00,1.00,Mountain,E&P,,Async,https://discord.com/channels/476234833572397056/1306571353863884890
11/15/2024 16:03:00,IndifferentFish+2547,NadtyLite+7330,Fearteiler+8050,AlbertD95+6059,Riverfolk Company,Corvid Conspiracy,Vagabond (Adventurer),Underground Duchy,Vagabond (Vagrant),18,23,30,13,0.00,0.00,1.00,0.00,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1303046612485935115
11/15/2024 17:34:00,Youdge+8117,Vsquirrel+9158,BloodMuffin+4386,TheWiseFox+8428,Vagabond (Thief),Woodland Alliance,Riverfolk Company,Underground Duchy,Marquise de Cat,22,31,27,23,0.00,1.00,0.00,0.00,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1304523393000931401
11/15/2024 17:34:00,Ctfox+5431,TercMa+9283,BloodMuffin+4386,TheWiseFox+8428,Corvid Conspiracy,Marquise de Cat,Vagabond (Ranger),Underground Duchy,Lizard Cult,30,Bird Dom,24,13,1.00,0.00,0.00,0.00,Lake,E&P,,Async,https://discord.com/channels/476234833572397056/1303092710814646313
